period_days,planet_radius_earth,target_stars,mean_transit_geometry,mean_phase_window,mean_pipeline_including_window,mean_vetting_given_recovered,mean_pipeline_and_vetting,mean_total_selection,effective_stars,fraction_impact_target_evaluations_below_mes_training,fraction_impact_target_evaluations_above_mes_training,label
140.919146563,0.917004043205,114105,0.00830725275603,0.933272582355,0.019216417469,0.26095691363,0.0166906852469,0.000132452488851,15.1134912403,2.9406163863e-05,2.62915735507e-05,MODEL-INFERRED
158.113883008,0.917004043205,114105,0.00769350235666,0.93004485155,0.016154118608,0.237800976791,0.0139102838821,0.000101960206649,11.6341693796,2.9406163863e-05,1.18993714366e-05,MODEL-INFERRED
177.406694617,0.917004043205,114105,0.0071250966174,0.926004353283,0.0134403388646,0.214187123002,0.011455906501,7.75504719426e-05,8.84889660101,2.9406163863e-05,6.27102717283e-06,MODEL-INFERRED
199.053585277,0.917004043205,114105,0.0065986854171,0.919767369993,0.011063643265,0.19047920624,0.00931757379063,5.82442814267e-05,6.6459637322,3.04443606337e-05,4.17371035718e-06,MODEL-INFERRED
223.341796075,0.917004043205,114105,0.00611116614581,0.909806396412,0.00900879188074,0.167130893737,0.00748152303745,4.31766851001e-05,4.92667565334,3.04443606337e-05,0,MODEL-INFERRED
250.593616814,0.917004043205,114105,0.00565966541834,0.895237874828,0.00725304401389,0.144638162836,0.00592676187936,3.15700503259e-05,3.60230059244,3.14825574045e-05,0,MODEL-INFERRED
281.170662595,0.917004043205,114105,0.00524152213887,0.872007338015,0.00577116209614,0.123320636311,0.00462809020783,2.27468930487e-05,2.59553423133,3.14825574045e-05,0,MODEL-INFERRED
315.47867224,0.917004043205,114105,0.00485427181671,0.831351860655,0.00453719229393,0.10340887396,0.00355902254868,1.61337881137e-05,1.84094589272,3.35798742201e-05,0,MODEL-INFERRED
353.972892192,0.917004043205,114105,0.00449563204088,0.781185292645,0.00352420903275,0.0853906536246,0.00269566546679,1.12653258287e-05,1.28543000368,3.66944645324e-05,0,MODEL-INFERRED
397.164117362,0.917004043205,114105,0.00416348902784,0.689755418902,0.00270492952366,0.0692226744723,0.0020089891255,7.7352546569e-06,0.882631232625,3.87917813481e-05,0,MODEL-INFERRED
445.625469067,0.917004043205,114105,0.00385588516304,0.586629428192,0.0020519117452,0.0551682186024,0.00147375531356,5.22506314236e-06,0.596205829859,3.87917813481e-05,0,MODEL-INFERRED
500,0.917004043205,114105,0.003571007463,0.467805678071,0.00153875826256,0.0431680154385,0.0010635498872,3.47028289336e-06,0.395976629547,3.87917813481e-05,0,MODEL-INFERRED
50,1,114105,0.016575148365,0.980213829473,0.0931940422642,0.456876262418,0.0830732461299,0.00135497430125,154.609342644,1.18784481625e-05,0.000508499738814,MODEL-INFERRED
56.1009227151,1,114105,0.0153505553224,0.977072046797,0.0865232085726,0.453114858117,0.0773295892234,0.00116494919383,132.926527762,1.18784481625e-05,0.000410827067779,MODEL-INFERRED
62.9462705897,1,114105,0.0142164367712,0.971480327749,0.0795596859871,0.446588210081,0.0712175364916,0.000990844615464,113.060324848,1.60730817938e-05,0.000343625472791,MODEL-INFERRED
70.6268772311,1,114105,0.0131661083411,0.964097511939,0.0724262792609,0.437173239781,0.0648625057846,0.000833432202337,95.0987814476,1.71112785646e-05,0.000306641992663,MODEL-INFERRED
79.2446596231,1,114105,0.0121933795112,0.955269097857,0.0652640705427,0.424917205051,0.0584116689278,0.000693203502258,79.0979856251,1.71112785646e-05,0.000246785676028,MODEL-INFERRED
88.9139705019,1,114105,0.0112925171245,0.946455578881,0.0582123562925,0.410161442817,0.0520172078277,0.000570202289459,65.0629322387,1.81494753353e-05,0.00020699175232,MODEL-INFERRED
99.7631157484,1,114105,0.0104582115968,0.941663514956,0.0513995673911,0.392895479141,0.0458107071386,0.000463879208835,52.9309371241,1.81494753353e-05,0.000161054222979,MODEL-INFERRED
111.936056928,1,114105,0.00968554562249,0.937980127602,0.0449363190372,0.373364153122,0.0399059079921,0.000373298748236,42.5952536674,1.81494753353e-05,0.000122488687404,MODEL-INFERRED
125.594321575,1,114105,0.00896996519314,0.935844124974,0.0389076031588,0.350067218085,0.034340090561,0.000296755536374,33.861290478,2.31351366901e-05,9.28923321784e-05,MODEL-INFERRED
140.919146563,1,114105,0.00830725275603,0.933272582355,0.0333644719973,0.325435220875,0.0292382830696,0.000233407083074,26.6329152142,2.31351366901e-05,6.42562727648e-05,MODEL-INFERRED
158.113883008,1,114105,0.00769350235666,0.93004485155,0.0283311884205,0.299532640666,0.0246192886556,0.000181540606981,20.7146909595,2.52324535058e-05,4.81622676969e-05,MODEL-INFERRED
177.406694617,1,114105,0.0071250966174,0.926004353283,0.0238156402097,0.272671075505,0.0204909084871,0.000139559009523,15.9243807817,2.83679670922e-05,3.794377594e-05,MODEL-INFERRED
199.053585277,1,114105,0.0065986854171,0.919767369993,0.0198120851712,0.245221307693,0.0168489057428,0.000105982174191,12.0930959861,2.9406163863e-05,2.4194256735e-05,MODEL-INFERRED
223.341796075,1,114105,0.00611116614581,0.909806396412,0.0163062492823,0.217693188571,0.0136807218707,7.94699314891e-05,9.06791653256,2.9406163863e-05,1.4392202114e-05,MODEL-INFERRED
250.593616814,1,114105,0.00565966541834,0.895237874828,0.0132733477659,0.190679959871,0.010963379578,5.88078519568e-05,6.71026994753,2.9406163863e-05,6.27102717283e-06,MODEL-INFERRED
281.170662595,1,114105,0.00524152213887,0.872007338015,0.0106826835656,0.164593786166,0.00866496756653,4.29141791699e-05,4.89672241419,2.9406163863e-05,4.17371035718e-06,MODEL-INFERRED
315.47867224,1,114105,0.00485427181671,0.831351860655,0.00849876025468,0.139764828822,0.00674794122117,3.08497846383e-05,3.52011467615,3.04443606337e-05,3.13551358641e-06,MODEL-INFERRED
353.972892192,1,114105,0.00449563204088,0.781185292645,0.00668164724269,0.116864871689,0.0051770315751,2.18406585241e-05,2.49212834089,3.04443606337e-05,0,MODEL-INFERRED
397.164117362,1,114105,0.00416348902784,0.689755418902,0.00518966840657,0.0959284822157,0.00390693261336,1.52027417654e-05,1.73470884914,3.04443606337e-05,0,MODEL-INFERRED
445.625469067,1,114105,0.00385588516304,0.586629428192,0.00398122039728,0.077388176634,0.00289972069029,1.04015536138e-05,1.1868692751,3.14825574045e-05,0,MODEL-INFERRED
500,1,114105,0.003571007463,0.467805678071,0.00301636781474,0.0612715419958,0.00211482482045,6.98874572327e-06,0.797450830754,3.14825574045e-05,0,MODEL-INFERRED
50,1.09050773267,114105,0.016575148365,0.980213829473,0.143329603278,0.530180577195,0.129105033483,0.00211295463754,241.098688917,1.08402513918e-05,0.001012317963,MODEL-INFERRED
56.1009227151,1.09050773267,114105,0.0153505553224,0.977072046797,0.13414986956,0.526502800993,0.121113624117,0.00183151394759,208.984898989,1.18784481625e-05,0.000835169734957,MODEL-INFERRED
62.9462705897,1.09050773267,114105,0.0142164367712,0.971480327749,0.124440486899,0.520078486404,0.112494224416,0.00157172057538,179.341176253,1.18784481625e-05,0.000698499960076,MODEL-INFERRED
70.6268772311,1.09050773267,114105,0.0131661083411,0.964097511939,0.11436073575,0.510756902769,0.103410170723,0.00133482216906,152.3098836,1.18784481625e-05,0.000561746492098,MODEL-INFERRED
79.2446596231,1.09050773267,114105,0.0121933795112,0.955269097857,0.104100864884,0.498538294826,0.0940608304827,0.00112173980737,127.99612072,1.18784481625e-05,0.000460506739205,MODEL-INFERRED
88.9139705019,1.09050773267,114105,0.0112925171245,0.946455578881,0.0938474344781,0.483703227316,0.0846533436964,0.000932753270918,106.431811978,1.39757649782e-05,0.000365517090211,MODEL-INFERRED
99.7631157484,1.09050773267,114105,0.0104582115968,0.941663514956,0.0837833651583,0.46614505625,0.0753759829925,0.000767380592363,87.5619624916,1.60730817938e-05,0.000311479309203,MODEL-INFERRED
111.936056928,1.09050773267,114105,0.00968554562249,0.937980127602,0.0740766887367,0.44605160894,0.0664023162291,0.000624630361531,71.2734474025,1.60730817938e-05,0.000265146266001,MODEL-INFERRED
125.594321575,1.09050773267,114105,0.00896996519314,0.935844124974,0.0648692785161,0.421839349412,0.0577999106642,0.000502354367071,57.3211450546,1.60730817938e-05,0.000220345757663,MODEL-INFERRED
140.919146563,1.09050773267,114105,0.00830725275603,0.933272582355,0.0562602539474,0.395827240533,0.049780494604,0.000399722204436,45.6103021371,1.60730817938e-05,0.000171540807057,MODEL-INFERRED
158.113883008,1.09050773267,114105,0.00769350235666,0.93004485155,0.0483154950967,0.368011389433,0.0424007820081,0.000314519678365,35.8882678999,1.71112785646e-05,0.000126436151988,MODEL-INFERRED
177.406694617,1.09050773267,114105,0.0071250966174,0.926004353283,0.0410758689804,0.33865612014,0.0357003965423,0.00024460894003,27.9111031021,1.71112785646e-05,9.95797964871e-05,MODEL-INFERRED
199.053585277,1.09050773267,114105,0.0065986854171,0.919767369993,0.0345591492382,0.308094907979,0.0296981489495,0.000187936212416,21.4444615178,2.06423060127e-05,6.8429983122e-05,MODEL-INFERRED
223.341796075,1.09050773267,114105,0.00611116614581,0.909806396412,0.0287664064199,0.276852376793,0.0243965276642,0.000142580250254,16.2691194553,2.31351366901e-05,4.77667538352e-05,MODEL-INFERRED
250.593616814,1.09050773267,114105,0.00565966541834,0.895237874828,0.0236826618331,0.245585590063,0.0197820381294,0.000106766736972,12.1826185222,2.62706502766e-05,3.794377594e-05,MODEL-INFERRED
281.170662595,1.09050773267,114105,0.00524152213887,0.872007338015,0.0192806902407,0.214778484105,0.0158238649935,7.88679028951e-05,8.99922205984,2.62706502766e-05,2.31560599643e-05,MODEL-INFERRED
315.47867224,1.09050773267,114105,0.00485427181671,0.831351860655,0.0155203237948,0.184853808737,0.0124767286813,5.74233705058e-05,6.55229369157,2.83679670922e-05,1.22948852984e-05,MODEL-INFERRED
353.972892192,1.09050773267,114105,0.00449563204088,0.781185292645,0.0123506182354,0.156675143475,0.00969612375659,4.12037678119e-05,4.70155592618,2.9406163863e-05,8.76385785023e-06,MODEL-INFERRED
397.164117362,1.09050773267,114105,0.00416348902784,0.689755418902,0.00971343880448,0.130378446995,0.00741585668382,2.90903412254e-05,3.31935338553,2.9406163863e-05,4.17371035718e-06,MODEL-INFERRED
445.625469067,1.09050773267,114105,0.00385588516304,0.586629428192,0.00754723070824,0.106607593273,0.00557965070937,2.01968741474e-05,2.30456432459,2.9406163863e-05,3.13551358641e-06,MODEL-INFERRED
500,1.09050773267,114105,0.003571007463,0.467805678071,0.00579081301462,0.0855258382053,0.00412427773537,1.37688291444e-05,1.57109224953,3.04443606337e-05,3.13551358641e-06,MODEL-INFERRED
50,1.189207115,114105,0.016575148365,0.980213829473,0.210436155897,0.601384024311,0.191534509094,0.00314214281528,358.534205937,9.80205462099e-06,0.00204094292761,MODEL-INFERRED
56.1009227151,1.189207115,114105,0.0153505553224,0.977072046797,0.19860052779,0.597923166506,0.181119715963,0.00274672569873,313.415135854,1.08402513918e-05,0.00169686496327,MODEL-INFERRED
62.9462705897,1.189207115,114105,0.0142164367712,0.971480327749,0.185912553045,0.591846270509,0.169729376436,0.00237922234747,271.481165958,1.08402513918e-05,0.00138861253478,MODEL-INFERRED
70.6268772311,1.189207115,114105,0.0131661083411,0.964097511939,0.172559795614,0.582984376819,0.15755703244,0.0020413872609,232.932493405,1.08402513918e-05,0.00112465860251,MODEL-INFERRED
79.2446596231,1.189207115,114105,0.0121933795112,0.955269097857,0.158781439663,0.571294063484,0.14485467803,0.00173470179033,197.938147786,1.08402513918e-05,0.000917518505373,MODEL-INFERRED
88.9139705019,1.189207115,114105,0.0112925171245,0.946455578881,0.144807599757,0.556984377444,0.131882527745,0.00145976838127,166.566871145,1.08402513918e-05,0.000763547260564,MODEL-INFERRED
99.7631157484,1.189207115,114105,0.0104582115968,0.941663514956,0.130875093964,0.539851634014,0.118885130972,0.00121625255447,138.780497728,1.08402513918e-05,0.000626086457959,MODEL-INFERRED
111.936056928,1.189207115,114105,0.00968554562249,0.937980127602,0.117207801676,0.520024031306,0.10609544006,0.0010031745238,114.467229038,1.18784481625e-05,0.0004906183558,MODEL-INFERRED
125.594321575,1.189207115,114105,0.00896996519314,0.935844124974,0.104003157142,0.495905739938,0.0936027024157,0.000817923811535,93.3291965152,1.18784481625e-05,0.000401652564931,MODEL-INFERRED
140.919146563,1.189207115,114105,0.00830725275603,0.933272582355,0.0914133671944,0.469574874323,0.0817226391602,0.000659882767369,75.2959231706,1.39757649782e-05,0.00032001692128,MODEL-INFERRED
158.113883008,1.189207115,114105,0.00769350235666,0.93004485155,0.0795610480507,0.440936256185,0.0705659074011,0.000526460045441,60.071723485,1.60730817938e-05,0.000277462074573,MODEL-INFERRED
177.406694617,1.189207115,114105,0.0071250966174,0.926004353283,0.0685416149723,0.410166946016,0.0602270476511,0.000415096827829,47.3646235395,1.60730817938e-05,0.000232018883327,MODEL-INFERRED
199.053585277,1.189207115,114105,0.0065986854171,0.919767369993,0.0584248908027,0.377512288142,0.0507775193565,0.000323269014164,36.8866108612,1.60730817938e-05,0.000177790910956,MODEL-INFERRED
223.341796075,1.189207115,114105,0.00611116614581,0.909806396412,0.0492590191941,0.343454764374,0.0422672220503,0.000248535441179,28.3591365157,1.60730817938e-05,0.00013166898239,MODEL-INFERRED
250.593616814,1.189207115,114105,0.00565966541834,0.895237874828,0.041069852315,0.308660057107,0.0347232600094,0.000188566624581,21.5163946978,1.60730817938e-05,0.000102715310074,MODEL-INFERRED
281.170662595,1.189207115,114105,0.00524152213887,0.872007338015,0.0338581252415,0.273638687384,0.0281392548734,0.000141120684402,16.1025756937,1.71112785646e-05,7.78574471554e-05,MODEL-INFERRED
315.47867224,1.189207115,114105,0.00485427181671,0.831351860655,0.0275974084019,0.238875022204,0.0224784395094,0.000104100853902,11.8784279345,1.9604109242e-05,5.09022674216e-05,MODEL-INFERRED
353.972892192,1.189207115,114105,0.00449563204088,0.781185292645,0.022237781732,0.205400752882,0.0176998323527,7.56913760379e-05,8.63676446281,2.20969399194e-05,3.54509452627e-05,MODEL-INFERRED
397.164117362,1.189207115,114105,0.00416348902784,0.689755418902,0.0177119649922,0.173460390569,0.0137200085727,5.41735151351e-05,6.18146894449,2.52324535058e-05,2.31560599643e-05,MODEL-INFERRED
445.625469067,1.189207115,114105,0.00385588516304,0.586629428192,0.0139407853277,0.143932092334,0.0104663876126,3.81530859785e-05,4.35345787557,2.52324535058e-05,1.12566885276e-05,MODEL-INFERRED
500,1.189207115,114105,0.003571007463,0.467805678071,0.0108392121008,0.117159063158,0.00784770154061,2.64043610811e-05,3.01286962115,2.52324535058e-05,8.76385785023e-06,MODEL-INFERRED
50,1.29683955465,114105,0.016575148365,0.980213829473,0.294633569257,0.667994881,0.270948502935,0.00445083142377,507.862119609,8.76385785023e-06,0.00393246124639,MODEL-INFERRED
56.1009227151,1.29683955465,114105,0.0153505553224,0.977072046797,0.280376710932,0.664849664712,0.258264712581,0.00392354382066,447.695967656,9.80205462099e-06,0.00329722120886,MODEL-INFERRED
62.9462705897,1.29683955465,114105,0.0142164367712,0.971480327749,0.264878044126,0.659308364382,0.244189432971,0.00343055441623,391.443411664,9.80205462099e-06,0.00279194067672,MODEL-INFERRED
70.6268772311,1.29683955465,114105,0.0131661083411,0.964097511939,0.248330491285,0.651196005743,0.228924268494,0.00297397376624,339.345276597,9.80205462099e-06,0.00230557972438,MODEL-INFERRED
79.2446596231,1.29683955465,114105,0.0121933795112,0.955269097857,0.23100075962,0.640434556491,0.212753911093,0.00255578101629,291.627392864,9.80205462099e-06,0.00185695722547,MODEL-INFERRED
88.9139705019,1.29683955465,114105,0.0112925171245,0.946455578881,0.213149633367,0.627161229575,0.195980505133,0.0021769798632,248.40428729,1.08402513918e-05,0.00151710994918,MODEL-INFERRED
99.7631157484,1.29683955465,114105,0.0104582115968,0.941663514956,0.195061601053,0.611086901274,0.178898833427,0.00183750988713,209.669065671,1.08402513918e-05,0.00121961219709,MODEL-INFERRED
111.936056928,1.29683955465,114105,0.00968554562249,0.937980127602,0.177016717501,0.592292817254,0.161802261629,0.00153658638308,175.332189241,1.08402513918e-05,0.000993052389939,MODEL-INFERRED
125.594321575,1.29683955465,114105,0.00896996519314,0.935844124974,0.159264701129,0.569246752445,0.144791870586,0.00127119631008,145.049854962,1.08402513918e-05,0.000792748101928,MODEL-INFERRED
140.919146563,1.29683955465,114105,0.00830725275603,0.933272582355,0.142012689711,0.543690328351,0.12829666486,0.00104115867666,118.8014108,1.08402513918e-05,0.000661120966086,MODEL-INFERRED
158.113883008,1.29683955465,114105,0.00769350235666,0.93004485155,0.125443528319,0.515425577112,0.112484812222,0.000843642936653,96.2638772867,1.08402513918e-05,0.000511076262587,MODEL-INFERRED
177.406694617,1.29683955465,114105,0.0071250966174,0.926004353283,0.109711448111,0.484514607132,0.0975115636817,0.000675792643391,77.1113195742,1.08402513918e-05,0.000413424514827,MODEL-INFERRED
199.053585277,1.29683955465,114105,0.0065986854171,0.919767369993,0.0949490521009,0.451067424207,0.0835142284007,0.000534747140884,61.0173225106,1.08402513918e-05,0.000337170046393,MODEL-INFERRED
223.341796075,1.29683955465,114105,0.00611116614581,0.909806396412,0.0812725467242,0.415464322079,0.0706146769206,0.000417698336394,47.6614686742,1.39757649782e-05,0.000299621784315,MODEL-INFERRED
250.593616814,1.29683955465,114105,0.00565966541834,0.895237874828,0.0687814424384,0.378307674006,0.0589171534311,0.000321917746767,36.7324244949,1.60730817938e-05,0.000233699763007,MODEL-INFERRED
281.170662595,1.29683955465,114105,0.00524152213887,0.872007338015,0.0575424405719,0.34006919961,0.0484792796901,0.000244652993326,27.9161298035,1.60730817938e-05,0.000178850031001,MODEL-INFERRED
315.47867224,1.29683955465,114105,0.00485427181671,0.831351860655,0.047582141307,0.301237289167,0.0393116245509,0.000183213609011,20.9055888561,1.60730817938e-05,0.000142509233782,MODEL-INFERRED
353.972892192,1.29683955465,114105,0.00449563204088,0.781185292645,0.0388854620329,0.262948967451,0.0314130792702,0.000135189340094,15.4257796514,1.60730817938e-05,0.000106641851383,MODEL-INFERRED
397.164117362,1.29683955465,114105,0.00416348902784,0.689755418902,0.0314027065651,0.225537678826,0.0247056971613,9.81693045803e-05,11.2016084991,1.60730817938e-05,7.78574471554e-05,MODEL-INFERRED
445.625469067,1.29683955465,114105,0.00385588516304,0.586629428192,0.0250559030653,0.190103915096,0.0191201155268,7.01417245256e-05,8.003521477,1.60730817938e-05,5.15449503306e-05,MODEL-INFERRED
500,1.29683955465,114105,0.003571007463,0.467805678071,0.0197483245103,0.157195296573,0.0145456663993,4.92593796133e-05,5.62074151078,1.85659124712e-05,3.12772349055e-05,MODEL-INFERRED
50,1.41421356237,114105,0.016575148365,0.980213829473,0.392966796873,0.728240069445,0.365109965134,0.00600121005963,684.768073855,3.13551358641e-06,0.00717308530995,MODEL-INFERRED
56.1009227151,1.41421356237,114105,0.0153505553224,0.977072046797,0.377043445594,0.725466108335,0.350776145424,0.00533404352598,608.641036532,4.17371035718e-06,0.00617952924291,MODEL-INFERRED
62.9462705897,1.41421356237,114105,0.0142164367712,0.971480327749,0.359477689404,0.72057289265,0.334623284345,0.00470724176759,537.119821891,6.66654103458e-06,0.0052231352631,MODEL-INFERRED
70.6268772311,1.41421356237,114105,0.0131661083411,0.964097511939,0.340432896836,0.713390701914,0.316826230263,0.00412291107062,470.444767713,6.66654103458e-06,0.00433122380182,MODEL-INFERRED
79.2446596231,1.41421356237,114105,0.0121933795112,0.955269097857,0.320160558693,0.703819764354,0.297660149078,0.00358320726065,408.861864477,8.76385785023e-06,0.00368451407922,MODEL-INFERRED
88.9139705019,1.41421356237,114105,0.0112925171245,0.946455578881,0.298917861009,0.691933436281,0.277435846205,0.00308943492444,352.519972053,9.80205462099e-06,0.00303362485413,MODEL-INFERRED
99.7631157484,1.41421356237,114105,0.0104582115968,0.941663514956,0.277003702872,0.677376680103,0.256465240018,0.00264178367167,301.440725856,9.80205462099e-06,0.00251201248689,MODEL-INFERRED
111.936056928,1.41421356237,114105,0.00968554562249,0.937980127602,0.254730223374,0.66020976748,0.235080003522,0.00223978988044,255.571224308,9.80205462099e-06,0.00196734121894,MODEL-INFERRED
125.594321575,1.41421356237,114105,0.00896996519314,0.935844124974,0.232384032111,0.639033711111,0.213376438845,0.001880212924,214.541695693,1.08402513918e-05,0.00159982563615,MODEL-INFERRED
140.919146563,1.41421356237,114105,0.00830725275603,0.933272582355,0.210227911674,0.615206225791,0.191899068009,0.00156363538706,178.418615841,1.08402513918e-05,0.0012947505678,MODEL-INFERRED
158.113883008,1.41421356237,114105,0.00769350235666,0.93004485155,0.1885147463,0.588432319695,0.170883537157,0.00128732732974,146.89048496,1.08402513918e-05,0.00105701776521,MODEL-INFERRED
177.406694617,1.41421356237,114105,0.0071250966174,0.926004353283,0.167468959833,0.558652590985,0.150557099118,0.00104842748039,119.63081765,1.08402513918e-05,0.000845973931939,MODEL-INFERRED
199.053585277,1.41421356237,114105,0.0065986854171,0.919767369993,0.147296137102,0.525813341316,0.131133166118,0.000843970991687,96.3013100065,1.08402513918e-05,0.000694219751453,MODEL-INFERRED
223.341796075,1.41421356237,114105,0.00611116614581,0.909806396412,0.128190024533,0.490143640484,0.112817082733,0.000670975761182,76.5616892297,1.08402513918e-05,0.000543222426175,MODEL-INFERRED
250.593616814,1.41421356237,114105,0.00565966541834,0.895237874828,0.110337193403,0.452110950797,0.0958076926876,0.000526493751474,60.075569512,1.08402513918e-05,0.000429143929308,MODEL-INFERRED
281.170662595,1.41421356237,114105,0.00524152213887,0.872007338015,0.0938921440647,0.412073786441,0.0802522474816,0.000407429287544,46.4897188552,1.08402513918e-05,0.000353264051461,MODEL-INFERRED
315.47867224,1.41421356237,114105,0.00485427181671,0.831351860655,0.0789643851439,0.370447199756,0.0662421795872,0.00031064549719,35.4462044568,1.08402513918e-05,0.000301698177856,MODEL-INFERRED
353.972892192,1.41421356237,114105,0.00449563204088,0.781185292645,0.0656136878396,0.328373766685,0.0538642394996,0.000233289837676,26.6195369281,1.08402513918e-05,0.000243296495128,MODEL-INFERRED
397.164117362,1.41421356237,114105,0.00416348902784,0.689755418902,0.0538526661436,0.286222917916,0.0430905666998,0.000172331635184,19.6639012327,1.50348850231e-05,0.000186992129216,MODEL-INFERRED
445.625469067,1.41421356237,114105,0.00385588516304,0.586629428192,0.0436485992718,0.245258158638,0.0339039031403,0.000125183902004,14.2841091382,1.50348850231e-05,0.000156505922034,MODEL-INFERRED
500,1.41421356237,114105,0.003571007463,0.467805678071,0.0349303240095,0.206219360271,0.0262099448353,8.93342828879e-05,10.1934883489,1.60730817938e-05,0.000110172878832,MODEL-INFERRED
50,1.54221082541,114105,0.016575148365,0.980213829473,0.498620155966,0.781163973954,0.468044485849,0.0076951826389,878.058815012,3.13551358641e-06,0.01302636056,MODEL-INFERRED
56.1009227151,1.54221082541,114105,0.0153505553224,0.977072046797,0.482345954462,0.778776726698,0.453206046051,0.00689534649371,786.793511665,3.13551358641e-06,0.0111945085834,MODEL-INFERRED
62.9462705897,1.54221082541,114105,0.0142164367712,0.971480327749,0.464102364428,0.774570152117,0.436195119032,0.0061411003978,700.730260891,3.13551358641e-06,0.00958616437657,MODEL-INFERRED
70.6268772311,1.54221082541,114105,0.0131661083411,0.964097511939,0.443983948592,0.768388215954,0.417120020662,0.00543401781513,620.048602796,3.13551358641e-06,0.00806290915679,MODEL-INFERRED
79.2446596231,1.54221082541,114105,0.0121933795112,0.955269097857,0.422175182261,0.760122127942,0.396193441305,0.00477593218878,544.957742401,3.13551358641e-06,0.00686190305375,MODEL-INFERRED
88.9139705019,1.54221082541,114105,0.0112925171245,0.946455578881,0.398876456472,0.749793568363,0.373680213012,0.00416811894122,475.603211788,3.13551358641e-06,0.00570691592788,MODEL-INFERRED
99.7631157484,1.54221082541,114105,0.0104582115968,0.941663514956,0.374346091198,0.737003073993,0.349852934137,0.00361082438909,412.013116917,6.66654103458e-06,0.00470907574198,MODEL-INFERRED
111.936056928,1.54221082541,114105,0.00968554562249,0.937980127602,0.348875831118,0.721822103364,0.325030031265,0.00310387085451,354.167183854,6.66654103458e-06,0.00395443880218,MODEL-INFERRED
125.594321575,1.54221082541,114105,0.00896996519314,0.935844124974,0.322747448236,0.703037460266,0.299267892716,0.00264396332119,301.689434764,8.76385785023e-06,0.00325968264916,MODEL-INFERRED
140.919146563,1.54221082541,114105,0.00830725275603,0.933272582355,0.296245883961,0.681624431314,0.273185827828,0.00223260371155,254.751246507,9.80205462099e-06,0.0026761298977,MODEL-INFERRED
158.113883008,1.54221082541,114105,0.00769350235666,0.93004485155,0.269678619939,0.657214258588,0.247074595004,0.00186755731083,213.097626952,9.80205462099e-06,0.00210886923364,MODEL-INFERRED
177.406694617,1.54221082541,114105,0.0071250966174,0.926004353283,0.243342492558,0.629642634916,0.221237499182,0.00154641963666,176.454212641,1.08402513918e-05,0.00170017365519,MODEL-INFERRED
199.053585277,1.54221082541,114105,0.0065986854171,0.919767369993,0.217530525342,0.598693987939,0.195978925763,0.00126658405025,144.523573054,1.08402513918e-05,0.00137761459958,MODEL-INFERRED
223.341796075,1.54221082541,114105,0.00611116614581,0.909806396412,0.19253272846,0.564422158201,0.17160742505,0.00102530861075,116.99283903,1.08402513918e-05,0.00109915617478,MODEL-INFERRED
250.593616814,1.54221082541,114105,0.00565966541834,0.895237874828,0.168642024332,0.527108722898,0.148437603579,0.000819774233827,93.5403389508,1.08402513918e-05,0.000914883122019,MODEL-INFERRED
281.170662595,1.54221082541,114105,0.00524152213887,0.872007338015,0.146120523894,0.486935301244,0.126728004992,0.000646823959564,73.8058479061,1.08402513918e-05,0.000707552833522,MODEL-INFERRED
315.47867224,1.54221082541,114105,0.00485427181671,0.831351860655,0.125180700104,0.444164578409,0.106673145351,0.000503097661898,57.4059587109,1.08402513918e-05,0.000579188632806,MODEL-INFERRED
353.972892192,1.54221082541,114105,0.00449563204088,0.781185292645,0.105981405943,0.399823214834,0.088480576596,0.000385515259508,43.9892186861,1.08402513918e-05,0.000446028962099,MODEL-INFERRED
397.164117362,1.54221082541,114105,0.00416348902784,0.689755418902,0.0886275294088,0.354234384753,0.0722061048925,0.00029058046937,33.1566844575,1.08402513918e-05,0.000364767909036,MODEL-INFERRED
445.625469067,1.54221082541,114105,0.00385588516304,0.586629428192,0.0731713573398,0.308715160041,0.0579366001017,0.000215301712155,24.5670018655,1.08402513918e-05,0.0003090074018,MODEL-INFERRED
500,1.54221082541,114105,0.003571007463,0.467805678071,0.0596171565932,0.264136163538,0.0456506113598,0.000156620224248,17.8711506879,1.08402513918e-05,0.000254553183656,MODEL-INFERRED
50,1.68179283051,114105,0.016575148365,0.980213829473,0.601830817208,0.826522188452,0.570622491512,0.00938358141427,1070.71355728,1.03819677076e-06,0.0231430872258,MODEL-INFERRED
56.1009227151,1.68179283051,114105,0.0153505553224,0.977072046797,0.586789452742,0.824508156166,0.55672324115,0.00847381688405,966.904875554,1.03819677076e-06,0.0200122597856,MODEL-INFERRED
62.9462705897,1.68179283051,114105,0.0142164367712,0.971480327749,0.569653198652,0.820970632891,0.540498568085,0.00761433848132,868.834092411,1.03819677076e-06,0.0172714041105,MODEL-INFERRED
70.6268772311,1.68179283051,114105,0.0131661083411,0.964097511939,0.550411588449,0.815771860034,0.521952470151,0.006805401368,776.530323096,3.13551358641e-06,0.0147443778788,MODEL-INFERRED
79.2446596231,1.68179283051,114105,0.0121933795112,0.955269097857,0.529127990118,0.808804130327,0.501178425055,0.0060477335491,690.07663662,3.13551358641e-06,0.0125652384336,MODEL-INFERRED
88.9139705019,1.68179283051,114105,0.0112925171245,0.946455578881,0.505888140154,0.800049895085,0.478332580205,0.00534198986978,609.547754091,3.13551358641e-06,0.0105944422063,MODEL-INFERRED
