estimand,node_index,period_days,planet_radius_earth,log_quadrature_weight,effective_stars,label,gradient::mes::intercept,gradient::mes::log_raw_mes,gradient::mes::log_period,gradient::mes::log_duration,gradient::mes::duty_cycle,gradient::mes::log_dataspan,gradient::mes::cdpp_slope_long,gradient::mes::cdpp_slope_short,gradient::mes::log_stellar_radius,gradient::mes::stellar_logg,gradient::mes::stellar_teff_offset_1000k,gradient::pipeline::intercept,gradient::pipeline::log_mes_over_7,gradient::pipeline::log_period_scaled,gradient::pipeline::window_logit_scaled,gradient::pipeline::log_period_scaled_squared,gradient::vetting::intercept,gradient::vetting::log_mes_over_7,gradient::vetting::log_period_scaled,gradient::vetting::window_logit_scaled,gradient::vetting::log_period_scaled_squared
full_fixed_box,33,109.499924536,0.586457036323,0.0262130647351,1.02999467897,MODEL-INFERRED,4.23834965217,7.10549770645,19.902967259,8.24169103977,3.61098705642,30.8709035074,-0.665119597627,-2.25923059358,-0.766020682503,19.0946760558,0.240443258162,0.526647205787,-0.0422013474984,-0.168059637428,0.762251514095,0.0536299090208,0.142007890276,-0.0154022343823,-0.0453164742725,0.205143307367,0.0144610474566
full_fixed_box,34,139.618359241,0.586457036323,0.0274988673094,0.557624598587,MODEL-INFERRED,2.3269156697,3.9007078557,11.4924333409,4.67944923866,1.984649632,16.9494681224,-0.368099105449,-1.22725824541,-0.458553027464,10.5006885104,0.074510078119,0.287461328808,-0.0255428537303,-0.0310616191397,0.303313667337,0.00335636166291,0.08269749476,-0.00965276284114,-0.00893587355451,0.0871105922002,0.000965565358588
full_fixed_box,35,179.059545865,0.586457036323,0.0274988673094,0.282210167691,MODEL-INFERRED,1.20053609341,2.03141550941,6.22804319241,2.49507468728,1.02543256586,8.74522518212,-0.188582005846,-0.623860513822,-0.259240469762,5.42757828107,0.00767210689029,0.147074121582,-0.0120755552574,0.0158920866637,0.108935778272,0.0017172186093,0.0461608275018,-0.00508907366526,0.004987905848,0.0340999216345,0.000538967910562
full_fixed_box,36,228.310659629,0.586457036323,0.0262130647351,0.135987980976,MODEL-INFERRED,0.607490839229,1.04559257862,3.29910490112,1.30342482381,0.519397003456,4.42537246508,-0.0932997141574,-0.310985133076,-0.143691661468,2.7518167424,-0.010764329304,0.073720625194,-0.00447366561973,0.0235251633445,0.0356536951573,0.00750717060428,0.0253389793428,-0.00232431524322,0.00808598172428,0.0122072136816,0.00258033678314
full_fixed_box,37,286.150377061,0.586457036323,0.0237015908196,0.0634697117748,MODEL-INFERRED,0.309070455977,0.540476372748,1.74826243263,0.682603551537,0.26407430369,2.25152543531,-0.0456537724949,-0.155326975988,-0.0799243753078,1.40302133159,-0.0142292736767,0.0371429248394,-0.00145469142826,0.0191378413738,0.0120334993398,0.00986074667071,0.0139186208329,-0.00100454790585,0.00717155040414,0.00449628315035,0.00369513156631
full_fixed_box,38,348.832111469,0.586457036323,0.0200819086193,0.0295473723672,MODEL-INFERRED,0.159568216643,0.281535935449,0.934206605232,0.361342970544,0.136171781343,1.1624447268,-0.0223353669127,-0.0786547223617,-0.0446697030286,0.725852839629,-0.0123883145603,0.0189707175214,-0.000525553675546,0.0130384395517,0.00377080214626,0.00896122699367,0.00776668100253,-0.00046976037035,0.00533798474698,0.00154204445827,0.00366875904259
full_fixed_box,39,409.798780688,0.586457036323,0.0155233821062,0.0145176166475,MODEL-INFERRED,0.086077814124,0.152071242239,0.517815402196,0.199008837005,0.0733904154592,0.627077837225,-0.0117460826223,-0.0421754941341,-0.0256293351464,0.392206763365,-0.00894453103344,0.0101159126563,-0.000279665050726,0.00836789625242,0.00106816073623,0.00692193478437,0.00452210771039,-0.000265483276354,0.00374069344493,0.000478548783467,0.00309430653691
full_fixed_box,40,460.455268143,0.586457036323,0.0102397897609,0.00821282515433,MODEL-INFERRED,0.0519422115899,0.0915786444253,0.3185208461,0.121877060976,0.0442829357579,0.378401817197,-0.00724840264496,-0.025639941615,-0.0162016468571,0.236984712128,-0.00636953922515,0.00604080548589,-0.000195263470344,0.00560849453853,0.000366071511343,0.00520712197441,0.00290807490286,-0.000179079672181,0.00269995818412,0.000177459201662,0.00250673536257
full_fixed_box,41,492.166340406,0.586457036323,0.00448633323293,0.0058027657619,MODEL-INFERRED,0.0379799677641,0.066838945751,0.235430860326,0.0898406574233,0.0323914874605,0.276686923164,-0.00548754660463,-0.0189236120017,-0.0121979966804,0.173437579327,-0.00508243626833,0.00438700807934,-0.000158047282988,0.00432683503728,0.000156357887165,0.00426748734017,0.00221113649996,-0.000142142667978,0.00218080812873,7.97708740394e-05,0.00215089574724
full_fixed_box,42,50.7958345534,0.665579104062,0.0056939423759,11.9659208566,MODEL-INFERRED,42.7297585898,75.4514935474,167.834559142,73.9135316103,36.2591524952,311.230597693,-7.38992506673,-23.5210194242,-5.24856004938,191.28823137,6.36858798197,5.26859677012,0.131081381412,-5.19633168893,8.06013665146,5.12505780941,1.54721046817,0.0446934145401,-1.5259886334,2.36690451394,1.50505788138
